종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"071970","STX중공업","KOSPI",,"4740","90","1.94","4680","4800","4600","218228","1032123610","134454726240","28365976"
"002820","SUN&L","KOSPI",,"5000","100","2.04","4900","5000","4805","4686","22806050","63039945000","12607989"
"289080","SV인베스트먼트","KOSDAQ","중견기업부","3200","-10","-0.31","3210","3220","3160","258992","825444155","170348800000","53234000"
"084870","TBH글로벌","KOSPI",,"2255","-65","-2.80","2325","2345","2220","72798","164032065","47032126845","20856819"
"002710","TCC스틸","KOSPI",,"9680","790","8.89","9240","9980","8840","3186397","30124435400","227480000000","23500000"
"089230","THE E&M","KOSDAQ","중견기업부","645","5","0.78","640","649","635","421221","270734715","111875373195","173450191"
"161570","THE MIDONG","KOSDAQ","중견기업부","1540","20","1.32","1520","1595","1500","86312","132916505","23997558200","15582830"
"192410","THQ","KOSDAQ","중견기업부","2565","10","0.39","2555","2580","2535","51589","131526025","74205190935","28929899"
"032540","TJ미디어","KOSDAQ","중견기업부","5050","125","2.54","4980","5050","4940","51013","255238760","70354625450","13931609"
"048770","TPC","KOSDAQ","중견기업부","3755","105","2.88","3680","3760","3675","78993","293407005","55474762860","14773572"
"246690","TS인베스트먼트","KOSDAQ","중견기업부","2675","0","0.00","2675","2735","2665","112396","301345795","104661726325","39125879"
"317240","TS트릴리온","KOSDAQ","벤처기업부","779","-4","-0.51","783","815","777","303092","239661976","72196968265","92679035"
"002900","TYM","KOSPI",,"1765","0","0.00","1765","1775","1750","578496","1018626635","267449694580","151529572"
"038340","UCI","KOSDAQ","투자주의환기종목(소속부없음)","1335","0","0.00","0","0","0","0","0","16641828315","12465789"
"073570","WI","KOSDAQ","중견기업부","1300","165","14.54","1125","1420","1125","39816069","52826335370","105176334900","80904873"
"024070","WISCOM","KOSPI",,"3450","30","0.88","3450","3470","3360","40996","140936190","52876211100","15326438"
"057030","YBM넷","KOSDAQ","중견기업부","6980","-60","-0.85","7070","7070","6950","196469","1373705680","113862625060","16312697"
"037270","YG PLUS","KOSPI",,"7980","-60","-0.75","8040","8050","7890","499834","3982668910","506166691800","63429410"
"040300","YTN","KOSDAQ","중견기업부","2950","5","0.17","2960","2960","2905","23050","67499180","123900000000","42000000"
"051390","YW","KOSDAQ","중견기업부","4210","55","1.32","4155","4245","4140","40246","168848570","47806099280","11355368"
"052220","iMBC","KOSDAQ","중견기업부","4905","255","5.48","4695","4920","4645","299694","1444585370","112815000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","13500","-150","-1.10","13650","13700","13350","38149","515417100","182731734000","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","17550","650","3.85","16700","18050","16300","1695265","29423380100","278201652300","15851946"
"000500","가온전선","KOSPI",,"23800","-100","-0.42","23900","23950","23650","3045","72359250","99016258600","4160347"
"036620","감성코퍼레이션","KOSDAQ","중견기업부","2210","-100","-4.33","2310","2315","2210","459579","1030079175","172724037330","78155673"
"000860","강남제비스코","KOSPI",,"24950","-400","-1.58","25350","25500","24800","151164","3792069700","162175000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","3270","15","0.46","3260","3275","3220","92225","299632870","124057014750","37937925"
"035250","강원랜드","KOSPI",,"24050","-300","-1.23","24350","24350","24000","408401","9839561600","5145269025000","213940500"
"114190","강원에너지","KOSDAQ","관리종목(소속부없음)","2500","0","0.00","0","0","0","0","0","65307595000","26123038"
"094480","갤럭시아머니트리","KOSDAQ","우량기업부","13550","200","1.50","13250","14300","13000","3614803","49872454350","531564304900","39229838"
"011420","갤럭시아에스엠","KOSPI",,"3055","75","2.52","3000","3100","2950","1515523","4615675080","84164162420","27549644"
"039240","경남스틸","KOSDAQ","우량기업부","4750","555","13.23","4270","4910","4260","22087996","103717776175","118750000000","25000000"
"053950","경남제약","KOSDAQ","중견기업부","4415","-35","-0.79","4400","4465","4390","202132","891608945","88518829475","20049565"
"223310","경남제약헬스케어","KOSDAQ","관리종목(소속부없음)","3320","0","0.00","0","0","0","0","0","44267239920","13333506"
"002100","경농","KOSPI",,"12250","0","0.00","12350","12350","12150","24828","304569100","239151543750","19522575"
"009450","경동나비엔","KOSPI",,"54900","800","1.48","54100","55300","53600","35460","1937989500","799815700800","14568592"
"267290","경동도시가스","KOSPI",,"22600","-250","-1.09","22900","22950","22500","10060","227844850","133236175600","5895406"
"012320","경동인베스트","KOSPI",,"35350","0","0.00","35350","35500","34900","588","20726800","83603563050","2365023"
"011040","경동제약","KOSDAQ","우량기업부","11450","-450","-3.78","11850","11900","11400","547312","6341627350","352302370700","30768766"
"000050","경방","KOSPI",,"13750","100","0.73","13700","13800","13650","10753","147528350","376959962500","27415270"
"214390","경보제약","KOSPI",,"10750","150","1.42","10500","11000","10500","194603","2082882300","256998745000","23906860"
"012610","경인양행","KOSPI",,"6940","50","0.73","6900","6990","6860","250663","1733778420","288539973100","41576365"
"009140","경인전자","KOSPI",,"36800","300","0.82","36500","36900","35700","17360","634338850","57805329600","1570797"
"024910","경창산업","KOSDAQ","중견기업부","3475","-50","-1.42","3525","3545","3455","124133","433074930","124471042375","35819005"
"013580","계룡건설","KOSPI",,"32600","-450","-1.36","33150","33150","32300","110263","3586853000","291147568200","8930907"
"012200","계양전기","KOSPI",,"4085","-15","-0.37","4100","4100","4050","56447","229857585","133171000000","32600000"
"012205","계양전기우","KOSPI",,"6920","-80","-1.14","7000","7000","6920","1826","12672740","9688000000","1400000"
"002140","고려산업","KOSPI",,"2910","-15","-0.51","2920","2935","2890","46443","134866150","72573726750","24939425"
"198440","고려시멘트","KOSDAQ","우량기업부","3850","10","0.26","3845","3870","3790","122228","467402675","123122846000","31979960"
"049720","고려신용정보","KOSDAQ","중견기업부","8510","-30","-0.35","8480","8540","8460","25530","217449890","121693000000","14300000"
"010130","고려아연","KOSPI",,"511000","-12000","-2.29","520000","525000","509000","30929","15917927000","9642570000000","18870000"
"002240","고려제강","KOSPI",,"19450","-150","-0.77","19800","19800","19400","44767","874574600","447350000000","23000000"
"014570","고려제약","KOSDAQ","우량기업부","8930","-80","-0.89","9060","9450","8910","318363","2940293200","98230000000","11000000"
"348150","고바이오랩","KOSDAQ","기술성장기업부","20600","-250","-1.20","21200","21200","20150","94766","1937444100","335173515400","16270559"
"098460","고영","KOSDAQ","우량기업부","23700","150","0.64","23650","23800","22900","222224","5208409250","1627117693500","68654755"
"035290","골드앤에스","KOSDAQ","관리종목(소속부없음)","1305","0","0.00","0","0","0","0","0","47272202550","36223910"
"038530","골드퍼시픽","KOSDAQ","중견기업부","1290","20","1.57","1265","1295","1265","1134553","1455023685","107415112410","83267529"
"900280","골든센츄리","KOSDAQ","외국기업(소속부없음)","350","24","7.36","326","397","325","7984756","2836301437","61800756850","176573591"
"215000","골프존","KOSDAQ","우량기업부","174800","8100","4.86","166700","176200","165000","108777","18791818100","1096942542000","6275415"
"121440","골프존뉴딘홀딩스","KOSDAQ","중견기업부","8930","30","0.34","8900","8990","8790","144780","1283494700","382532784740","42836818"
"183410","골프존데카","KONEX","일반기업부","2590","75","2.98","2770","2770","2500","2894","7294405","10647906990","4111161"
"076340","관악산업","KONEX","일반기업부","7960","-590","-6.90","8600","8600","7960","439","3579520","38776821600","4871460"
"009290","광동제약","KOSPI",,"7430","-60","-0.80","7480","7490","7430","65600","488745610","389486922930","52420851"
"014200","광림","KOSDAQ","중견기업부","2010","25","1.26","1995","2020","1965","366031","731026050","149874894240","74564624"
"017040","광명전기","KOSPI",,"2570","15","0.59","2555","2605","2540","348677","895226315","111377670550","43337615"
"017900","광전자","KOSPI",,"3260","50","1.56","3180","3285","3180","126903","410999010","188896667380","57943763"
"037710","광주신세계","KOSPI",,"181000","4500","2.55","177500","182500","174000","3230","567972000","289600000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","4850","460","10.48","4380","5120","4365","811539","3915656485","31066214250","6405405"
"090150","광진윈텍","KOSDAQ","중견기업부","5340","-160","-2.91","5460","5640","5340","688994","3757909460","92693818620","17358393"
"355150","교보10호스팩","KOSDAQ","SPAC(소속부없음)","2135","-15","-0.70","2145","2245","2130","72697","158630170","11358200000","5320000"
"397880","교보11호스팩","KOSDAQ","SPAC(소속부없음)","2180","95","4.56","2085","2450","2085","3102478","7082130385","9679200000","4440000"
"331520","교보9호스팩","KOSDAQ","SPAC(소속부없음)","2115","10","0.48","2125","2200","2105","27117","58110025","8206200000","3880000"
"030610","교보증권","KOSPI",,"8370","-10","-0.12","8380","8430","8350","43264","362833920","541148087520","64653296"
"339770","교촌에프앤비","KOSPI",,"16600","100","0.61","16500","16700","16350","34859","575956750","414710164000","24982540"
"053270","구영테크","KOSDAQ","중견기업부","3340","-30","-0.89","3385","3430","3340","610521","2060464840","88156541160","26394174"
"007690","국도화학","KOSPI",,"56500","-1100","-1.91","57700","57900","56400","35058","1990936000","509099804000","9010616"
"005320","국동","KOSPI",,"2735","10","0.37","2715","2805","2695","323758","889606285","149531305930","54673238"
"001140","국보","KOSPI",,"1570","-30","-1.88","1615","1615","1570","425139","671917090","101312952510","64530543"
"066620","국보디자인","KOSDAQ","우량기업부","21000","-300","-1.41","21300","21300","20800","23349","489371700","157500000000","7500000"
"043650","국순당","KOSDAQ","우량기업부","9130","-230","-2.46","9500","9500","9130","128045","1191036370","163046315520","17858304"
"006050","국영지앤엠","KOSDAQ","중견기업부","1840","5","0.27","1860","1865","1830","133499","246108555","64207247120","34895243"
"060480","국일신동","KOSDAQ","중견기업부","3745","35","0.94","3710","3750","3690","14258","53023010","41532050000","11090000"
"078130","국일제지","KOSDAQ","중견기업부","4065","0","0.00","4060","4085","4020","580645","2353264135","518765027745","127617473"
"307750","국전약품","KOSDAQ","우량기업부","10950","-250","-2.23","11250","11350","10850","630451","6940509450","537308495550","49069269"
"002720","국제약품","KOSPI",,"6140","-30","-0.49","6210","6320","6100","473381","2934705170","118355192600","19276090"
"243870","굿센","KONEX","일반기업부","16500","-600","-3.51","16900","16900","16500","6728","113573800","42632782500","2583805"
"204020","그리티","KOSDAQ","중견기업부","2645","-50","-1.86","2650","2690","2620","26321","69714520","53289952350","20147430"
"083420","그린케미칼","KOSPI",,"9270","-20","-0.22","9400","9400","9220","49517","459802330","222480000000","24000000"
"186230","그린플러스","KOSDAQ","벤처기업부","15750","400","2.61","15100","15950","15100","88987","1395547100","170417961000","10820188"
"014530","극동유화","KOSPI",,"3950","-70","-1.74","4015","4015","3945","107577","426348175","137734209000","34869420"
"900070","글로벌에스엠","KOSDAQ","외국기업(소속부없음)","1000","8","0.81","992","1000","986","329559","326407006","53743968000","53743968"
"204620","글로벌텍스프리","KOSDAQ","중견기업부","2950","-15","-0.51","2965","3010","2925","39930","117864925","143773238450","48736691"
"019660","글로본","KOSDAQ","중견기업부","2950","105","3.69","2850","2975","2850","147789","432772780","97088181600","32911248"
"014280","금강공업","KOSPI",,"7820","0","0.00","7770","7870","7710","67736","526452020","229355571740","29329357"
"014285","금강공업우","KOSPI",,"12950","50","0.39","12900","13000","12800","1035","13371400","7638881250","589875"
"053260","금강철강","KOSDAQ","우량기업부","5100","-30","-0.58","5090","5130","5030","36599","185878770","95472000000","18720000"
"008870","금비","KOSPI",,"65000","-300","-0.46","65300","65800","64300","446","28992300","65000000000","1000000"
"001570","금양","KOSPI",,"4905","25","0.51","4895","5000","4885","497069","2453889395","239393449620","48806004"
"002990","금호건설","KOSPI",,"11600","0","0.00","11550","11650","11450","52138","602099400","424953518400","36633924"
"002995","금호건설우","KOSPI",,"31050","-850","-2.66","32050","32050","31000","1023","31825350","9074859300","292266"
"011780","금호석유","KOSPI",,"166000","-6500","-3.77","172000","172500","165000","276584","46259686500","5057636706000","30467691"
"011785","금호석유우","KOSPI",,"107000","-4500","-4.04","111500","111500","106500","78832","8505701000","323513002000","3023486"
"214330","금호에이치티","KOSPI",,"2115","10","0.48","2110","2145","2095","1197360","2537861875","415685471310","196541594"
"001210","금호전기","KOSPI",,"3540","15","0.43","3525","3735","3470","546550","1999266885","69522973320","19639258"
"073240","금호타이어","KOSPI",,"4610","30","0.66","4650","4705","4570","372157","1722108675","1324269923070","287260287"
"036190","금화피에스시","KOSDAQ","우량기업부","31850","-350","-1.09","32200","32200","31650","3523","112192750","191100000000","6000000"
"049080","기가레인","KOSDAQ","중견기업부","2365","5","0.21","2360","2415","2335","882529","2096333660","187410262600","79243240"
